[0:00:00.00]-[0:00:02.00]  ¿Sientes usted donde se esté más cómodo?
[0:52:08.00]-[0:52:18.00]  Entonces resulta que se juntaron los amigos, hicieron una empresa y se fueron a Sevilla y montaron una fábrica de terrazos en Sevilla,
[0:52:18.00]-[0:52:25.00]  y el que teníamos nosotros encargado, que era socio de la empresa, dice, tú y fulano se vendréis a Sevilla también,
[0:52:25.00]-[0:52:33.00]  menudo convoy ir a Sevilla, eh, el año, y se fueron y resulta que aquel y yo nos quedamos aquí,
[0:52:33.00]-[0:52:41.00]  fue un hermano de Lierno y otro a trabajar en la baldosa allí, y este señor se fue y nos escribió diciendo,
[0:52:41.00]-[0:52:50.00]  aquí la construcción se está pagando más bien que allí, se están haciendo talets en Morón de la Frontera para los americanos.
[0:52:50.00]-[0:53:03.00]  Total que un 6 de junio del año 56, con un camión de transporte que hacía uno de Carle que tenía, trabajaban mieles,
[0:53:03.00]-[0:53:12.00]  en miel, que todavía trabaja, eh, en miel, miel es primo, entonces el señor tenía una flota de camiones y tenía también una agencia de transporte en Sevilla,
[0:53:12.00]-[0:53:20.00]  y tenía 5 o 6 camiones y en un camión que de chofer iba el tío del compañero mío, nos fuimos a Sevilla.
[0:53:20.00]-[0:53:31.00]  Salimos a las 6 de la tarde de aquí y llegábamos a las 3 del otro día a Córdoba, en un avión que corría menos que yo, pierdo,
[0:53:31.00]-[0:53:44.00]  y ahí entonces aquí en Sevilla ya se hacía mucho arroz, y ahí había un molino de arroz aquí, y hicieron un molino de arroz en Sevilla,
[0:53:44.00]-[0:53:55.00]  pero era de varios molineros de aquí, pero el que estaba aquí de molinero se fue este que seguramente era el que más acciones tendría,
[0:53:55.00]-[0:54:04.00]  porque tenía 2 o 3 molinos de arroz, y este que estaba de molinero aquí se fue a Sevilla de molinero, y era casado como una prima hermana de mi madre.
[0:54:04.00]-[0:54:14.00]  Y nos fuimos a Sevilla y nos quedamos en camas, allí la entrada de camas nos quedamos en el molino, y nos fuimos a trabajar a la obra.
[0:54:14.00]-[0:54:21.00]  Y estuvimos allí, pues estuvimos, lo que pasa es que aquel chico no tenía la destreza que tenía yo, no por el lavarme,
[0:54:21.00]-[0:54:30.00]  pero no le cundía la cosa, y tenía, yo me defendía muy bien, porque aquí ganaba 70 pesetas, aquí ganaba 70 pesetas,
[0:54:30.00]-[0:54:44.00]  y allí ganaba 160, allí yo me iba muy bien al alicatar, colocar azulejos, y entonces allí los cuartos de aseo eran solo metro y medio,
[0:54:44.00]-[0:54:51.00]  solo metro y medio, y azulejos pequeñitos, pero ven, panchanchanchan, y me hacía dos cuartitos todos los días,
[0:54:51.00]-[0:55:02.00]  dos, uno por la mañana y otro por la tarde, íbamos a trabajar, y ya te digo, yo que guiaba 70 pesetas, 14 duros, y allí 32.
[0:55:02.00]-[0:55:10.00]  Luego cogíamos el bocadillo, comíamos aquí, y por la noche nos hacíamos la cena allí en el molino, que entonces no se trabajaba,
[0:55:10.00]-[0:55:18.00]  pero vieron unos caseros que eran también de Carlet, y ya te digo, pero yo me iba a la mili ya a marzo,
[0:55:18.00]-[0:55:27.00]  y el otro tenía novia y eso, y se cansó un poco, che yo me voy, y el otro, che te vas, che, pues mira che, vamos, vamos ya,
[0:55:27.00]-[0:55:34.00]  y vinimos y se lo contamos a una cuadrilla de amigos, que trabajamos en la misma empresa, y aquellos se fueron,
[0:55:34.00]-[0:55:41.00]  pero yo no me fui porque digo, os vais en enero, yo a marzo me voy a la mili, pues no me voy, y se fueron,
[0:55:41.00]-[0:55:51.00]  y aquellos ganaron algún duro, pero terminaron riñendo todos, porque, lo que pasa es que las juntas y esto y lo otro,
[0:55:51.00]-[0:55:58.00]  que había uno mayor que hacía de cabeza, los otros se partían la esquina tirando caldereta así de pala,
[0:55:58.00]-[0:56:04.00]  tirando hormigón para hacer la estructura de los chalet, y el otro iba más, hasta incluso lo hicieron encargado,
[0:56:04.00]-[0:56:12.00]  de la empresa aquella, y ya esto, y luego lo que aquel ganaba, y lo que ganaban estos al montón, y repartir igual,
[0:56:12.00]-[0:56:17.00]  y llegó uno que dice, no hombre no, tu te estás ahí lo que cobras pa ti, nosotros lo que ganemos aquí,
[0:56:17.00]-[0:56:25.00]  y de ahí también llegaron, se partieron, cada uno se fue por su sitio, por eso digo yo que entonces ya se movía,
[0:56:25.00]-[0:56:30.00]  ya se movía mucho, ya, el año 56 ya se movía mucho aquí.
[0:56:30.00]-[0:56:33.00]  ¿Y a usted lo que se le daba bien era la azuleja?
[0:56:33.00]-[0:56:42.00]  Yo he hecho de todo, yo he sido albañil de todo, desde picar para sacar cimientos, a poner la veleta de arriba, lo he hecho todo, todo,
[0:56:42.00]-[0:56:47.00]  incluido picar y matar cucarachas, lo que más me iba, no te ríes, no.
[0:56:47.00]-[0:56:49.00]  ¿Cómo las matabas?
[0:56:49.00]-[0:56:57.00]  ¿Cómo las matabas a pisar? Ahora cuando las matas antes, ibas y llegabas a este rincón y había una pared que estaba un poco bufada,
[0:56:57.00]-[0:57:06.00]  salías y se salía una de cucarachas, no había higiene, no había esto, y abundaba la miseria, lo mismo que Piojos,
[0:57:06.00]-[0:57:15.00]  Piojos cuando se terminó la guerra, el que no tenía una docena tenía dos, sí, sí, así era la cosa,
[0:57:15.00]-[0:57:19.00]  ¿eh?, ¿por qué nos tenemos que engañar?
[0:57:19.00]-[0:57:25.00]  ¿Y los azulejos cómo los hacía usted? ¿Tenía que hacer un cuarto y cómo…?
[0:57:25.00]-[0:57:31.00]  No, los azulejos venían en cajas, ¿eh?, los azulejos venían en cajas, ¿eh?, ¿qué es esto?,
[0:57:31.00]-[0:57:40.00]  esto, pero en vez de ser pavimento de pisar era azulejo de pared, ¿eh?, entonces lo cogías, los metías en agua,
[0:57:40.00]-[0:57:47.00]  cuando te ibas por la noche o por la tarde terminabas y los metías en un bidón o dos, te los metías todo el santo en agua,
[0:57:47.00]-[0:57:56.00]  los sacabas, escurrías y hacías el mortero en una catalaneta con un mango gordo, la metías ahí, chap, pam, pam, pam, cham, cham,
[0:57:56.00]-[0:58:02.00]  y cuando tenías la eco cogías una regla, pam, pam, pam, y lo hacías recto, ¿eh?, y así, así.
[0:58:02.00]-[0:58:04.00]  ¿Hacía usted dibujos?
[0:58:04.00]-[0:58:13.00]  No, dibujos nada, todo, el azulejo era mate, bueno, del color igual que esto todo, de hacer dibujos y todo eso nada, de eso nada.
[0:58:13.00]-[0:58:23.00]  Yo lo que hacía es que cuando este señor de Carlet hacía las baldosas de dibujos que iban numeradas, las baldosas iban numeradas por la parte de atrás,
[0:58:23.00]-[0:58:31.00]  entonces como yo estaba allí y sabía cómo iba la numeración y a no sé cuántos, casi siempre todas las baldosas me mandaban a mí a colocarlas,
[0:58:31.00]-[0:58:41.00]  ¿eh?, y eso pues resulta que aquello no era pesado porque la baldosa era 20x20, no como esta que es 50x50,
[0:58:41.00]-[0:58:49.00]  y esta se extina porque tiene 10-12 milímetros de espesor, pero que ellas tenían así de gordas y pesaban,
[0:58:49.00]-[0:58:56.00]  y yo estuve trabajando de encargado en dragados en el hospital clínico en Valencia y todos los piseros ganaban dinero,
[0:58:56.00]-[0:59:03.00]  pero todos terminaban todos así de los riñones, la baldosa chapi, la baldosa chapi pesaba, una baldosa pesaba 2 o 3 kilos,
[0:59:03.00]-[0:59:11.00]  una baldosa así, y metían la pasta y la tenían que dejar, luego mojarlas luego con la manceta pegarle,
[0:59:11.00]-[0:59:19.00]  pero si aquel era, se ganaba dinero pero muy pesaba, se han desecho de los riñones todos los piseros, sí, sí, sí, las cosas para todos.
[0:59:19.00]-[0:59:32.00]  No, yo no lo dejé, no, yo es que no era ir a poner baldosas a metros, sino que ibas a jornal a una casa particular que había pedido,
[0:59:32.00]-[0:59:40.00]  una de esas baldosas se las hicieron a las medidas, hacían el dibujo a la medida de la casa, la fábrica,
[0:59:40.00]-[0:59:47.00]  y entonces yo como estaba por allí muchas veces en una piedra y esto y lo otro, pues había como la numeración y eso, no, esto ya era,
[0:59:47.00]-[0:59:55.00]  y las colocara, esto ya te mandaré yo a colocarla, pero nada de coger y no, no, vamos a ver esto y lo otro, no, no, sino que la manceta,
[0:59:55.00]-[1:00:04.00]  la mancha cogiendo el reloj, el nivel, dejándolo bien, antes llevábamos, ahora las mancetas son de goma, antes eran de madera,
[1:00:04.00]-[1:00:11.00]  y con una sola de zapato le metías un acceso y para pegar la goma en el, para que pegara la goma.
[1:00:11.00]-[1:00:13.00]  ¿Cómo para que quedara?
[1:00:13.00]-[1:00:21.00]  La baldosa la pones usted y la deja ahí suelta, entonces coge la manceta, ahora va de goma, y pam, pam, pam, pam, con bajo le ha puesto eso para que se coja,
[1:00:21.00]-[1:00:30.00]  se quedaría suelta, entonces le da tres o cuatro golpecitos y ella se asienta y se chupa, el adherente se lo chupa y se coge.
[1:00:30.00]-[1:00:41.00]  Y entonces la manceta era de madera, te la hacía el carpintero de madera y nosotros cogíamos de una suela, de una suela de rueda de camión o de coche,
[1:00:41.00]-[1:00:53.00]  hacíamos un taquete y le metíamos tres o cuatro tecitas ondas y pegábamos con eso para que la madera no deshiciera la baldosa, o sea que te ingeniabas lo que tenías.
[1:00:53.00]-[1:00:55.00]  Muy bien, muy bien.
[1:00:55.00]-[1:00:58.00]  Y luego tuvo usted que marchar para la mili en algún momento.
[1:00:58.00]-[1:00:59.00]  ¿En la mili?
[1:00:59.00]-[1:01:00.00]  Sí.
[1:01:00.00]-[1:01:04.00]  En la mili me fui yo a Palma, a Mallorca.
[1:01:04.00]-[1:01:05.00]  ¿A Mallorca lo mandaron?
[1:01:05.00]-[1:01:07.00]  Sí, me meto con Mallorca, sí.
[1:01:07.00]-[1:01:08.00]  ¿Y qué tal fue su...?
[1:01:08.00]-[1:01:11.00]  Pues me parece que fue una de las épocas mejor de mi vida.
[1:01:11.00]-[1:01:13.00]  ¿Cómo fue?
[1:01:13.00]-[1:01:28.00]  ¿Cómo fue? Pues mira, yo tenía un amigo aquí que se fue voluntario a Valencia a aviación y lo trasladaron al gobierno militar a Valencia y dice que estaba de ordenanza.
[1:01:28.00]-[1:01:38.00]  Dice, allí estás allí, hay una eso de números ahí, cae un panel, un número y sabes el despacho que es y te vas allí a ver lo que quieren.
[1:01:38.00]-[1:01:52.00]  Nos fuimos allá y cuando llegamos allí al campamento en de Rocat, pues llegábamos allí, ni agua para lavarte, ni agua para beber los aljiberes que delau y urria de la montaña.
[1:01:52.00]-[1:01:54.00]  Un desastre.
[1:01:54.00]-[1:02:01.00]  Y te hacen un cuestionario diciendo, bueno, ¿usted cree que podía desempeñar y qué podía?
[1:02:01.00]-[1:02:06.00]  Pongo yo, ordenanza en gobierno civil, pongo ordenanza en gobierno civil.
[1:02:06.00]-[1:02:07.00]  Ya veremos.
[1:02:07.00]-[1:02:11.00]  A los pocos días se viene uno del Regimiento de Ortillería de Costa.
[1:02:11.00]-[1:02:17.00]  Eh, no sé cuántos, tú eres fulero total, va, que te vas a venir, ya he hablado con el capitán y te vas a venir enseguida allí.
[1:02:17.00]-[1:02:21.00]  Estaba de ordenanza y aquél era un cabeza rota.
[1:02:21.00]-[1:02:30.00]  Y te vas a venir, que ya no aguanto, total, que a los dos días me llaman, taca palma, digo, menos mal, Dios me mete donde haya si yo sé que ahora sí puedo.
[1:02:30.00]-[1:02:34.00]  Nos fuimos allí y de ordenanza y allí estaba.
[1:02:34.00]-[1:02:42.00]  Entonces resulta que ya vinieron todos los que, aquello, el regimiento que estaba yo estaba desplazado por toda la costa, baterías de cañones en la costa.
[1:02:42.00]-[1:02:52.00]  Pero en Palma tenía una batería, se llamaba la batería Destinos, y estaba bajo de la catedral mismo, ahí en un hondo que hay que se llama Bóvedas.
[1:02:52.00]-[1:03:03.00]  Pero las oficinas estaban a la entrada de la calle del mar, es una callejuela, la calle principal que entraba a Mallorca hasta el Borne.
[1:03:03.00]-[1:03:08.00]  Había una callejuela al lado que se llama la calle del mar, que también desabocaba el Borne.
[1:03:08.00]-[1:03:17.00]  En el número 2, en el número 4, primero había un restaurante bajo los arcos, había un palacete y allí estaban las oficinas.
[1:03:17.00]-[1:03:25.00]  Y yo me mandaron allí. Allí dormíamos diez, en la habitación dormíamos diez.
[1:03:25.00]-[1:03:38.00]  Allí estaban los coches, por si pasaba algo, había una Volkswagen tipo ambulancia y se quedaban dos chóferes a la puerta y lo teníamos todo muy bien planeado.
[1:03:38.00]-[1:03:47.00]  Tocabas a la puerta y sin levantarse la cama había un cordel que llegaba por ahí, llegaba el bocetón de la puerta, había un agujerito,
[1:03:47.00]-[1:03:55.00]  ataban allí, tocabas, estirabas el cordel y te abrías la puerta, entrabas y cerrabas. Ni dianas ni retretas.
[1:03:55.00]-[1:04:03.00]  Desayuno tampoco, si querías habías de desayunar, tenías que ir al cuartel a desayunar. La comida y la cena no la traían.
[1:04:03.00]-[1:04:15.00]  Pero ocurría una cosa, que allí pertenecían 20 y no sé cuántos mallorquines y traían la ración de pan para 24 y éramos 14, o sea que el pan no teníamos el y en manta.
[1:04:15.00]-[1:04:25.00]  Cogías el pan, allí en los talleres de eso teníamos un hornillo eléctrico con una sartén de aceite, ¡eh! vamos a hacer esta noche huevos, no sé qué.
[1:04:25.00]-[1:04:33.00]  Vale, pues entendíamos huevos como pan teníamos y muchas noches también nos íbamos a una tasquita que se llamaba La Paloma.
[1:04:33.00]-[1:04:43.00]  Y por la tarde trabajaba, allí trabajaban casi todos por la tarde. Había un jefe de cocina, de paisano.
[1:04:43.00]-[1:04:52.00]  Estaba allí y ese señor los buscaba gente para un laboratorio que hacían Juanolas.
[1:04:52.00]-[1:05:01.00]  Y era poner las Juanolas en las cajitas, taparla y ponerle el precinto. Y el que quería ir a cuatro pesetas la hora, ¿eh?
[1:05:01.00]-[1:05:12.00]  A cuatro pesetas la hora. Yo estaba de ordenanza y terminaba pues el coronel venía a las nueve en punto y se iba a las dos en punto.
[1:05:12.00]-[1:05:23.00]  Pero yo no estaba en el coronel sino es que estaba en el coronel. Pero el batidor del coronel era un chico alto bien parecido con unos cordones rojos ahí.
[1:05:23.00]-[1:05:30.00]  Caído enfermo, quedaba enmoncada y yo no sé dónde había ido y cuando vuelvo veo el número uno caído.
[1:05:30.00]-[1:05:36.00]  Y entró y le digo, ¿ah, os sigue su permiso? Pase, pase. Siente seis.
[1:05:36.00]-[1:05:49.00]  ¿Y usted quién es? Pues yo, su venito de tal, estoy aquí de ordenanza y yo estoy, ¿dónde está usted? Y pues mire, he venido del teniente que me he llevado al gobierno civil unos papeles y eso y lo otro.
[1:05:49.00]-[1:05:56.00]  Y he visto que estaba el despacho de Rusia que habían llamado. Bueno, total, me tuvo allí el hombre haciendo unas preguntas y me dice,
[1:05:56.00]-[1:06:06.00]  póngase los cordones y no se muevan a la puerta. Me pusieron los cordones. Me puse los cordones y pasó el capitán y me vieron los cordones.
[1:06:06.00]-[1:06:16.00]  Hablé con el jefe si quiere algo. Me ha dicho que me ponga los cordones y que no me mueva de aquí. Entré, entré.
[1:06:16.00]-[1:06:28.00]  Yo que voy a entrar. Bueno, total, cuando vino el otro, pues yo de ordenanza otra vez. El otro chico estaba mal, porque murió muy pronto.
[1:06:28.00]-[1:06:36.00]  Estaba mal y estaba en tratamiento y cada vez que caía mal se venía a Valencia. Y a lo mejor estaba un mes o dos, yo cordones.
[1:06:36.00]-[1:06:51.00]  Por la tarde trabajaba la obra. Ahora tenía también una cosa. Tenía que repartir la orden. Había cuatro tipos de armas.
[1:06:51.00]-[1:07:00.00]  Artillería, artillería 23, infantería y no sé cuántos. Y cada día había un jefe de día. Era el jefe de toda la isla.
[1:07:00.00]-[1:07:09.00]  Y el día que le tocaba a mí, a esto mío, aquí teníamos también la imprenta y salía la orden. Entonces era la guerra de Ifni.
[1:07:09.00]-[1:07:21.00]  Y yo tenía que repartir, el día que tenía el jefe de día, era de allí, tenía que repartir la orden a la hora que fuera a cada de todos los jefes de todos los regimientos.
[1:07:21.00]-[1:07:31.00]  Había una bicicleta y me ponía un traje de mecánico, de chofer, pero había un letrero que decía regimiento artillería 91.
[1:07:31.00]-[1:07:39.00]  Y una vez o dos me cogió la vigilancia. Oiga, ¿usted a estas horas con la bicicleta? Soy fulonito y voy a casa fulonito.
[1:07:39.00]-[1:07:47.00]  Si usted no me deja... No, no, no, marche, marche, marche. Había días que a las tres de la noche no había salido la orden al día.
[1:07:47.00]-[1:07:56.00]  Bueno, total yo cuatro días a la semana a trabajar. A seis pesetas la hora la obra. Seis pesetas.
[1:07:56.00]-[1:08:05.00]  Cuatro por seis, 24. 24 pesetas entonces era yo el más rico del cuartel. Del cuartel no, de allí de la habitación donde estábamos.
[1:08:05.00]-[1:08:14.00]  Diez nosotros, dos choferes y dos telefonistas arriba. Allí dormíamos y hacíamos la vida allí. Ni dianas, ni retretas, ni nada.
[1:08:14.00]-[1:08:21.00]  Y a la hora que querías salir tocabas a la ventana y aquí se abría la puerta, entraba y salía.
[1:08:21.00]-[1:08:29.00]  Ahora, había un suboficial allí y aquí el señor nos decía, mientras ustedes... Bueno, cada día venía uno.
[1:08:29.00]-[1:08:37.00]  Mientras ustedes se porten bien yo me llevaré bien con ustedes. Cuando tenga que haber una putada ya hablaremos.
[1:08:37.00]-[1:08:44.00]  O sea que puedo decir que yo lo mío fue uno de los tiempos buenos que pasé. Éramos muy buenos compañeros.
[1:08:44.00]-[1:08:49.00]  Hombre te digo que ya hace 56 años que nos han licenciado y nos juntamos todavía a comer.
[1:08:49.00]-[1:08:57.00]  Ah, sí. Sí, nos juntamos dos veces al año. Nos juntábamos una y dijeron, en vez de cada año, ¿para qué nacemos cada medio?
[1:08:57.00]-[1:09:08.00]  Me dijeron, que ya va quedando poco tiempo. Por cierto, este 12 de junio no fui. No fui a comer al Palmar.
[1:09:08.00]-[1:09:12.00]  No fui, no sé por qué motivo. Pues no, no, no pude ir, no fui.
[1:09:12.00]-[1:09:15.00]  Al Palmar dice, Palmas hay por aquí también.
[1:09:15.00]-[1:09:16.00]  ¿Cómo?
[1:09:16.00]-[1:09:17.00]  Palmas también hay por aquí.
[1:09:17.00]-[1:09:22.00]  No, el Palmar es un pueblecito que está en medio de la Albufera. Es un pueblecito que se llama el Palmar.
[1:09:22.00]-[1:09:28.00]  Está en medio de la Albufera y allí resulta que aquello se ha hecho de restaurantes.
[1:09:28.00]-[1:09:33.00]  Allí viven del turismo, pero del turismo casero que llamamos.
[1:09:33.00]-[1:09:40.00]  Entonces resulta que allí la anguila, la anguila que es autóctona de la Albufera,
[1:09:40.00]-[1:09:45.00]  pues allí hacen el suc de anguila, lo hacen muy bueno.
[1:09:45.00]-[1:09:48.00]  Bueno, aquí también en Carle también hay una que lo hace muy bueno.
[1:09:48.00]-[1:09:51.00]  O sea que guisar bien guisan en todos los sitios.
[1:09:51.00]-[1:09:56.00]  Y te vas allí, que por cierto el restaurante no me gusta mucho.
[1:09:56.00]-[1:10:02.00]  No me gusta mucho para el precio que nos cobra, pero en fin, como vamos ya allí toda la vida, pues vamos.
[1:10:02.00]-[1:10:04.00]  Y así es.
[1:10:04.00]-[1:10:07.00]  ¿Y ya cuando volvió usted de la mili, se casó?
[1:10:07.00]-[1:10:13.00]  Bueno, cuando volví yo de la mili, yo ya me fui a la mili a 22 años cumplidos, ¿eh? 22, ¿eh?
[1:10:13.00]-[1:10:18.00]  Me fui a la mili con 22. Estuve 15 meses menos un día.
[1:10:18.00]-[1:10:24.00]  Luego vine y no tenía novia. No tenía novia.
[1:10:24.00]-[1:10:32.00]  Y como me gustaba ahorrar antes de irme a la mili, ya tenía yo dinero,
[1:10:32.00]-[1:10:37.00]  porque mi padre era para mí muy recto y muy buena persona.
[1:10:37.00]-[1:10:42.00]  Mi padre me dijo, el jornal es sagrado para la casa.
[1:10:42.00]-[1:10:46.00]  Los vicios no los tenemos que administrar fuera de horas de jornal.
[1:10:46.00]-[1:10:50.00]  Yo iba a trabajar con mi padre Carlet y hacíamos 10 horas.
[1:10:50.00]-[1:10:56.00]  Cobraba él y me decía, esta semana has hecho 8 horas.
[1:10:56.00]-[1:11:01.00]  A 4 o a 6 pesetas la hora, toma. 20 duros o lo que sea.
[1:11:01.00]-[1:11:05.00]  Yo de esos 20 duros, como la mitad de amigos no tenía ni 5, yo tenía 20.
[1:11:05.00]-[1:11:08.00]  Me gastaba los 5, pero tenía 15.
[1:11:08.00]-[1:11:13.00]  Y antes de irme a la mili, estábamos trabajando en una casa que era el director de la caja de Carlet.
[1:11:13.00]-[1:11:16.00]  Le dijeron que era abogado a ese señor.
[1:11:16.00]-[1:11:23.00]  Dice, yo quería comprarme un solar, ya, pero no tengo bastante dinero.
[1:11:23.00]-[1:11:25.00]  ¿Me harían un préstamo ahí en la caja?
[1:11:25.00]-[1:11:32.00]  Dice, voy a decirte la verdad, la caja de ahorro destina una cantidad todos los meses para préstamos.
[1:11:32.00]-[1:11:38.00]  Si esos préstamos, ese dinero, lo piden los hijos de Carlet, son para ellos.
[1:11:38.00]-[1:11:43.00]  Y si sobra, para los de Benimodo o los de Catadau que tenéis aquí.
[1:11:43.00]-[1:11:48.00]  Y dice, ¿te vas a la mili? ¿Para qué quieres tú ahora meterte con esos líos?
[1:11:48.00]-[1:11:50.00]  Cuando vengas ya hablaremos.
[1:11:50.00]-[1:11:56.00]  Y no me metí. Yo me fui a la mili y tenía ya algún durete que me lo dejé aquí, no me lo gasté.
[1:11:56.00]-[1:11:58.00]  Las cosas suadas.
[1:11:58.00]-[1:12:02.00]  ¿Entonces tenía usted para casarse ya, cuando volvió?
[1:12:02.00]-[1:12:06.00]  Yo me casé, te voy a decir en qué me casé.
[1:12:06.00]-[1:12:10.00]  Estando yo en la mili, cayó mi padre enfermo. Ya no trabajo más.
[1:12:10.00]-[1:12:16.00]  Tengo un hermano que no nos hacemos como pasan las mejores familias, por circunstancias.
[1:12:16.00]-[1:12:24.00]  Y aquél, mi padre quería que entrara yo en la imprenta que había aquí.
[1:12:24.00]-[1:12:34.00]  Y me dijo, el dueño de la imprenta dijo, en vez de entrar, me voy a entrar en el otro que es más finete, de salud, estaba muy, era muy englenque.
[1:12:34.00]-[1:12:42.00]  Y entró en la imprenta. Y para que no le tocaran la mili de Egriol se fue voluntario a ir a Valencia, a la Cruz Cubierta, ahí es la entrada de Valencia.
[1:12:42.00]-[1:12:48.00]  Total. Mi hermano en la mili. Mi padre enfermo.
[1:12:48.00]-[1:12:58.00]  Mi madre y mi hermana, una hermana que tengo, tuvo que irse a trabajar al campo, para la frutesa que llamamos aquí, esa fábrica congelada que han allí.
[1:12:58.00]-[1:13:05.00]  Que hacía mucha verdura y mucho eso, llevaba mujeres a coger la verdura, tuvo que irse a trabajar allí para poder subsistir.
[1:13:05.00]-[1:13:16.00]  Y yo venía y trabajaba. Y me fui una temporada a los Ciryesos, de Guisaire, que se guañaba mucho dinero, con dos compañeros que se dedicaban a eso.
[1:13:16.00]-[1:13:21.00]  Y yo me acuerdo que aquí ganaba 400 pesetas a la semana.
[1:13:21.00]-[1:13:30.00]  Yo me iba fuera y cuando venía el sábado le daba 400 pesetas a mi madre, lo que ganaba aquí. Y el resto lo iba acomodando.
[1:13:30.00]-[1:13:41.00]  Y a los 28 años me casé. Me casé y tenía 26.000 pesetas de presupuesto para casarme, para muebles, para esto, para convite y para todo.
[1:13:41.00]-[1:13:49.00]  Los muebles me costaron, buenos por cierto, eran buenos porque un señor de Carleque tenía muy buena amistad.
[1:13:49.00]-[1:13:55.00]  Los muebles me costaron 12 o 13 mil pesetas, la parte mía, y en ese 6 o 7 la parte de la mujer.
[1:13:55.00]-[1:14:01.00]  Tampoco hicimos gran cosa, justamente porque nos metimos en camisuegra a vivir.
[1:14:01.00]-[1:14:12.00]  Ocho sillas, el comedor y esto, y nada, ni salitas, ni nada. O sea que la habitación, lo justo.
[1:14:12.00]-[1:14:22.00]  Y en fin, me fui de viaje de novios a Madrid, que teníamos familia, tenía una hermana de mi abuela, se casó con un señor de Villacastín,
[1:14:22.00]-[1:14:27.00]  que ese señor se jubiló el año que yo me casé de subdirector de la Telefónica.
[1:14:27.00]-[1:14:33.00]  Era un señor que muy bien, no era presidente, no subdirector de la Telefónica.
[1:14:33.00]-[1:14:39.00]  Y nos fuimos a su casa y estuvimos 15 días en Madrid. Nos íbamos en todo el día y a dormir a casa.
[1:14:39.00]-[1:14:43.00]  Pues íbamos a cenar, ya hemos cenado.
[1:14:43.00]-[1:14:50.00]  Total, que cuando vine de Madrid no me quedaba a mí alguna peseta, de las 26 mil pesetas no me quedaba.
[1:14:50.00]-[1:14:55.00]  Antes de seis meses ya había comprado un solar.
[1:14:55.00]-[1:15:06.00]  Y me hice uno más en detalle y allí tenía yo los materiales para la construcción, compraba cemento, compraba yeso, compraba esto, y lo que necesitaba cogía.
[1:15:06.00]-[1:15:12.00]  Si me ganaba dos pesetas por saco y un duro cemento, pues eso que iba.
[1:15:12.00]-[1:15:22.00]  Mi mujer cuando ha podido también ha ido a trabajar, porque aquí hacía naranja, iba la naranja,
[1:15:22.00]-[1:15:26.00]  después había un señor que hacía uva, limpiaban la uva y eso también iba.
[1:15:26.00]-[1:15:31.00]  Y en fin, hasta que quedó embarazada ya, porque en la edad que teníamos yo ya tenía 28 años cumplidos.
[1:15:31.00]-[1:15:37.00]  Y ella 26 dice, no, pues si hay que tener familia vamos a tenerla, que no vamos a esperar los 40.
[1:15:37.00]-[1:15:48.00]  Y en fin, mi mujer ha sabido ahorrar la peseta y hemos compactado muy bien y le digo la verdad, hemos hecho un trozo de pan.
[1:15:48.00]-[1:15:50.00]  Sí, sí, sí.
[1:15:50.00]-[1:15:52.00]  ¿Y cómo se conocieron ustedes?
[1:15:52.00]-[1:15:54.00]  No, era del mismo pueblo.
[1:15:54.00]-[1:15:55.00]  ¿De aquí de mi?
[1:15:55.00]-[1:16:01.00]  No, vivíamos, vivíamos, pues, ¿qué te diría yo? a 150 metros.
[1:16:01.00]-[1:16:05.00]  No, pero éramos amigos desde pequeños, en la cuadrilla y esto y lo otro.
[1:16:05.00]-[1:16:10.00]  Yo fui de los primeros que me puse, había otro señor que se puso primero.
[1:16:10.00]-[1:16:12.00]  Y creo que después me puse yo.
[1:16:12.00]-[1:16:18.00]  O sea que, no, entonces no sé, a los 14 años como yo tengo nieta por ahí que a los 14 ya...
[1:16:18.00]-[1:16:23.00]  Mira, no quiero decir nada porque la vida es así y es así.
[1:16:23.00]-[1:16:25.00]  ¿Qué vamos a decir eso?
[1:16:25.00]-[1:16:35.00]  Pues no, entonces había más seriedad, más seriedad, no sé si la cabra ahora, pero entonces había más responsabilidad y no había lo que hay ahora.
[1:16:35.00]-[1:16:48.00]  O sea que tenía, uno de la vida tenía, dice, la mujer del César no tiene que ser buena, sino además parecer que sea buena.
[1:16:48.00]-[1:16:51.00]  ¿Y usted entonces empezó a trabajar muy...
[1:16:51.00]-[1:16:53.00]  Sí, muy pronto.
[1:16:53.00]-[1:16:58.00]  Y me acuerdo que como trabajaba por la noche iba a escuela.
[1:16:58.00]-[1:17:11.00]  Un señor que también era un gran maestro, lo que pasa que le pilló la guerra en la otra parte y estuvo mucho tiempo sin ejercer y hacía clases en su casa.
[1:17:11.00]-[1:17:13.00]  Y íbamos por la noche.
[1:17:13.00]-[1:17:16.00]  Pero ocurría una cosa, aquel señor tenía interés.
[1:17:16.00]-[1:17:29.00]  Pero es que pasaba una cosa, que yo por la noche me iba a la escuela dos horas, los amigos saliendo con las chiquillas por ahí y todo eso, y al final ya se acabó la historia de la escuela y eso.
[1:17:29.00]-[1:17:39.00]  Ahora, te puedo decir una cosa, no es que sé mucho, pero las cuatro reglas me las he manejado pero de primera, con el lápiz, de cabeza no, lápiz.
